1.385785000,192.168.1.10,192.168.1.12,577,1\,512
1.490588000,192.168.1.12,192.168.1.10,60,
1.687261000,192.168.1.12,192.168.1.10,948,155\,23\,525\,97\,69
1.689161000,192.168.1.10,192.168.1.12,128,69
1.689309000,192.168.1.10,192.168.1.12,301,242
1.689311000,192.168.1.10,192.168.1.12,187,128
1.691421000,192.168.1.12,192.168.1.10,60,
1.694381000,192.168.1.12,192.168.1.10,212,74\,74
1.699317000,192.168.1.12,192.168.1.10,442,383
1.699551000,192.168.1.12,192.168.1.10,83,24
1.699919000,192.168.1.10,192.168.1.12,60,
1.700375000,192.168.1.10,192.168.1.12,60,
1.700376000,192.168.1.12,192.168.1.10,60,
1.700605000,192.168.1.10,192.168.1.12,60,
1.701483000,192.168.1.12,192.168.1.10,60,
1.702439000,192.168.1.10,192.168.1.12,66,
1.702722000,192.168.1.12,192.168.1.10,60,
1.703330000,192.168.1.10,192.168.1.12,60,
1.726093000,192.168.1.10,192.168.1.12,1514,
1.726096000,192.168.1.10,192.168.1.12,92,1493
1.726621000,192.168.1.12,192.168.1.10,60,
1.729038000,192.168.1.12,192.168.1.10,153,88\,1
1.730072000,192.168.1.10,192.168.1.12,577,1\,512
1.890692000,192.168.1.12,192.168.1.10,60,
2.032068000,192.168.1.12,192.168.1.10,947,155\,23\,525\,96\,69
2.033267000,192.168.1.10,192.168.1.12,128,69
2.033410000,192.168.1.10,192.168.1.12,301,242
2.033413000,192.168.1.10,192.168.1.12,187,128
2.033940000,192.168.1.12,192.168.1.10,60,
2.037480000,192.168.1.12,192.168.1.10,212,74\,74
2.041925000,192.168.1.12,192.168.1.10,442,383
2.041926000,192.168.1.10,192.168.1.12,60,
2.042543000,192.168.1.12,192.168.1.10,83,24
2.042791000,192.168.1.10,192.168.1.12,60,
2.043097000,192.168.1.12,192.168.1.10,60,
2.043099000,192.168.1.10,192.168.1.12,60,
2.043487000,192.168.1.12,192.168.1.10,60,
2.044785000,192.168.1.10,192.168.1.12,66,
2.045506000,192.168.1.12,192.168.1.10,60,
2.045793000,192.168.1.10,192.168.1.12,60,
2.046505000,192.168.1.10,192.168.1.12,1514,
2.046508000,192.168.1.10,192.168.1.12,92,1493
2.047741000,192.168.1.12,192.168.1.10,60,
2.052200000,192.168.1.12,192.168.1.10,153,88\,1
2.052727000,192.168.1.10,192.168.1.12,577,1\,512
2.190423000,192.168.1.12,192.168.1.10,60,
2.354263000,192.168.1.12,192.168.1.10,948,155\,23\,525\,97\,69
2.355625000,192.168.1.10,192.168.1.12,128,69
2.355806000,192.168.1.10,192.168.1.12,301,242
2.355808000,192.168.1.10,192.168.1.12,187,128
2.357889000,192.168.1.12,192.168.1.10,60,
2.360124000,192.168.1.12,192.168.1.10,212,74\,74
2.365084000,192.168.1.12,192.168.1.10,442,383
2.365246000,192.168.1.10,192.168.1.12,60,
2.365739000,192.168.1.12,192.168.1.10,83,24
2.366107000,192.168.1.10,192.168.1.12,60,
2.366108000,192.168.1.12,192.168.1.10,60,
2.366650000,192.168.1.10,192.168.1.12,60,
2.366652000,192.168.1.12,192.168.1.10,60,
2.368141000,192.168.1.10,192.168.1.12,66,
2.368815000,192.168.1.12,192.168.1.10,60,
2.369156000,192.168.1.10,192.168.1.12,60,
2.382580000,192.168.1.10,192.168.1.12,1514,
2.382582000,192.168.1.10,192.168.1.12,92,1493
2.383019000,192.168.1.12,192.168.1.10,60,
2.385642000,192.168.1.12,192.168.1.10,153,88\,1
2.386647000,192.168.1.10,192.168.1.12,577,1\,512
2.490428000,192.168.1.12,192.168.1.10,60,
2.688312000,192.168.1.12,192.168.1.10,946,155\,23\,525\,95\,69
2.690121000,192.168.1.10,192.168.1.12,128,69
2.690293000,192.168.1.10,192.168.1.12,301,242
2.690295000,192.168.1.10,192.168.1.12,187,128
2.692388000,192.168.1.12,192.168.1.10,60,
2.694893000,192.168.1.12,192.168.1.10,212,74\,74
2.699892000,192.168.1.12,192.168.1.10,442,383
2.700188000,192.168.1.12,192.168.1.10,83,24
2.700190000,192.168.1.10,192.168.1.12,60,
2.700753000,192.168.1.10,192.168.1.12,60,
2.700970000,192.168.1.12,192.168.1.10,60,
2.701185000,192.168.1.10,192.168.1.12,60,
2.701740000,192.168.1.12,192.168.1.10,60,
